index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
5456,rule.24.CG-Module,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Codegens a module by codegening each item and appending module init and deinit ProcIR declarations.,91193
5457,rule.24.CG-Expr,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Codegens an expression by delegating to LowerExpr.,91209
5458,rule.24.CG-Stmt,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Codegens a statement by delegating to LowerStmt.,91225
5459,rule.24.CG-Block,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Codegens a block by delegating to LowerBlock.,91241
5460,rule.24.CG-Place,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Codegens a place by delegating to LowerPlace.,91257
5461,rule.24.LowerIR-Module,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Lowers module IR by expanding referenced emissions, lowering each IR declaration, adding runtime declarations, constructing LLVM IR, and requiring UB safety, runtime coverage, and unique emissions.",91273
5462,rule.24.LowerIR-Err,formal-rule,diagnostics,required,spec.lowering,"compiler.diagnostics, compiler.backend, oracle.expected-diagnostics, oracle.coverage",Fails LowerIR when any IR declaration fails to lower.,91289
5463,rule.24.EmitLLVM-Ok,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Emits LLVM textual bytes when llvm-as resolves and RenderLLVM succeeds.,91309
5464,def.24.LLVMText21Acceptance,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines LLVMText_21 as bytes accepted by llvm-as 21 and requires rendered LLVM bytes to be in that set.,91325
5465,rule.24.EmitLLVM-Err,formal-rule,diagnostics,required,spec.lowering,"compiler.diagnostics, compiler.backend, oracle.expected-diagnostics, oracle.coverage",Fails EmitLLVM when llvm-as resolves and RenderLLVM fails.,91339
5466,requirement.24.LLVMToolAcceptanceAndResolveOwnership,semantic-requirement,lowering,required,spec.lowering,"compiler.lowering, compiler.diagnostics, compiler.backend, oracle.expected-diagnostics, oracle.coverage",Defines LLVMText_21 and LLVMObj_21 by LLVM 21.1.8 tool acceptance and assigns llvm-as resolution failure to ResolveTool-Err-IR rather than EmitLLVM-Err.,91355
5467,rule.24.EmitObj-Ok,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Emits object bytes when LLVMEmitObj_21 succeeds.,91369
5468,def.24.LLVMEmitObj21,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines LLVMEmitObj_21 in terms of LLVMObj_21 acceptance with LLVMHeader.,91385
5469,rule.24.EmitObj-Err,formal-rule,diagnostics,required,spec.lowering,"compiler.diagnostics, compiler.backend, oracle.expected-diagnostics, oracle.coverage",Fails EmitObj when LLVMEmitObj_21 fails.,91398
5470,def.24.PointerPrimitiveSizeAndAlignment,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Defines pointer size, primitive type sizes, and primitive type alignments for layout.",91421
5471,def.24.LayoutJudgements,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Defines the size, alignment, and layout judgement family.",91476
5472,rule.24.Size-Prim,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Computes size of a primitive type from PrimSize.,91489
5473,rule.24.Align-Prim,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Computes alignment of a primitive type from PrimAlign.,91505
5474,rule.24.Layout-Prim,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Computes primitive layout from primitive size and alignment.,91521
5475,def.24.ConstantEncodingHelpers,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Defines little-endian byte encoding, floating-point bit encoding, constant encoding judgement family, and boolean byte values.",91537
5476,rule.24.Encode-Bool,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Encodes a bool literal as its one-byte boolean representation.,91554
5477,rule.24.Encode-Char,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Encodes a char literal as four little-endian bytes.,91570
5478,rule.24.Encode-Int,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Encodes an integer literal as little-endian bytes of the target primitive integer type size.,91586
5479,rule.24.Encode-Float,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Encodes a float literal as little-endian bytes of the IEEE 754 bit representation for the target primitive float type.,91602
5480,rule.24.Encode-Unit,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Encodes a unit constant as empty bytes.,91618
5481,rule.24.Encode-Never,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Encodes a never constant as empty bytes.,91634
5482,rule.24.Encode-RawPtr-Null,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Encodes a null raw pointer literal as zero bytes of the raw pointer size.,91650
5483,def.24.ValidValueJudgement,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines the valid value judgement family.,91666
5484,rule.24.Valid-Bool,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines valid bool bit patterns as 0x00 and 0x01.,91679
5485,rule.24.Valid-Char,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines valid char bit patterns as four-byte encodings of Unicode scalar values.,91693
5486,rule.24.Valid-Scalar,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines valid scalar bit patterns by byte length equal to primitive size.,91707
5487,rule.24.Valid-Unit,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines unit valid bit pattern as empty bytes.,91722
5488,rule.24.Valid-Never,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines never type as having no valid bit patterns.,91736
5489,def.24.ValidValueFallback,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Defines validity for non-primitive, non-pointer types by ValueBits and requires ValueBits to imply ValidValue.",91750
5490,rule.24.Layout-Perm,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines permission-qualified type layout as the underlying type layout.,91766
5491,rule.24.Size-Perm,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines permission-qualified type size as the underlying type size.,91782
5492,rule.24.Align-Perm,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines permission-qualified type alignment as the underlying type alignment.,91798
5493,def.24.ValueBitsPerm,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines permission-qualified value bits as the underlying type value bits.,91814
5494,rule.24.Size-Ptr,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines safe pointer type size as PtrSize.,91827
5495,rule.24.Align-Ptr,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines safe pointer type alignment as PtrAlign.,91843
5496,rule.24.Layout-Ptr,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines safe pointer layout as PtrSize and PtrAlign.,91859
5497,rule.24.Size-RawPtr,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines raw pointer type size as PtrSize.,91875
5498,rule.24.Align-RawPtr,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines raw pointer type alignment as PtrAlign.,91891
5499,rule.24.Layout-RawPtr,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines raw pointer layout as PtrSize and PtrAlign.,91907
5500,rule.24.Size-Func,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines function type size as PtrSize.,91923
5501,rule.24.Align-Func,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines function type alignment as PtrAlign.,91939
5502,rule.24.Layout-Func,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines function type layout as PtrSize and PtrAlign.,91955
5503,def.24.DefaultCallingConventionAndTargetArtifacts,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, compiler.linker, oracle.reference-model, oracle.coverage","Defines default calling convention, supported calling conventions, object formats/extensions, executable and library naming, runtime library names, linker and archiver tool names, link flags, archive flags, LLVM triples, and LLVM data layouts by target profile.",91973
5504,def.24.ExternAbiSetAndConventionMapping,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage",Defines extern ABI string set and maps ABI strings to calling conventions.,92053
5505,def.24.ConventionLayout,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage","Defines calling-convention layouts by selected target profile and convention, including registers, stack alignment, saved registers, variadic support, unwind support, and panic passing.",92075
5506,def.24.AssignParamRegs,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage",Defines parameter register and stack assignment for a calling convention.,92125
5507,def.24.StackFrameForm,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines the StackFrame tuple fields.,92151
5508,rule.24.StackFrame-Layout,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Computes a procedure stack frame size and offsets from locals, outgoing argument size, callee-saved registers, pointer size, and default convention stack alignment.",92171
5509,rule.24.Conv-Compatible,formal-rule,semantic-analysis,required,spec.lowering,"compiler.semantic-analysis, compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines calling conventions as compatible only when caller and callee conventions match.,92188
5510,rule.24.Conv-FFI-Required,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage",Determines the required convention at an FFI boundary from the callee extern ABI.,92204
5511,def.24.ABITypeAndABITyJudgement,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Defines ABIType and the ABITy judgement family.,92222
5512,rule.24.ABI-Prim,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a primitive type to an ABI type from its size and alignment.,92236
5513,rule.24.ABI-Perm,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a permission-qualified type to the ABI type of its underlying type.,92252
5514,rule.24.ABI-Ptr,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a safe pointer type to pointer ABI size and alignment.,92268
5515,rule.24.ABI-RawPtr,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a raw pointer type to pointer ABI size and alignment.,92284
5516,rule.24.ABI-Func,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a function type to pointer ABI size and alignment.,92300
5517,rule.24.ABI-Alias,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a type alias path to the ABI type of its alias body.,92316
5518,rule.24.ABI-Record,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a record type path to ABI size and alignment from RecordLayout.,92332
5519,rule.24.ABI-Tuple,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a tuple type to ABI size and alignment from TupleLayout.,92348
5520,rule.24.ABI-Array,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers an array type to ABI size and alignment from sizeof and alignof.,92364
5521,rule.24.ABI-Slice,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a slice type to two pointer-size words with pointer alignment.,92380
5522,rule.24.ABI-Range,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers an exclusive range type to ABI size and alignment from sizeof and alignof.,92396
5523,rule.24.ABI-RangeInclusive,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers an inclusive range type to ABI size and alignment from sizeof and alignof.,92412
5524,rule.24.ABI-RangeFrom,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a range-from type to ABI size and alignment from sizeof and alignof.,92428
5525,rule.24.ABI-RangeTo,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a range-to type to ABI size and alignment from sizeof and alignof.,92444
5526,rule.24.ABI-RangeToInclusive,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a range-to-inclusive type to ABI size and alignment from sizeof and alignof.,92460
5527,rule.24.ABI-RangeFull,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a full range type to ABI size and alignment from sizeof and alignof.,92476
5528,rule.24.ABI-Enum,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers an enum type path to ABI size and alignment from EnumLayout.,92492
5529,rule.24.ABI-Union,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a union type to ABI size and alignment from UnionLayout.,92508
5530,rule.24.ABI-Modal,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a modal reference type to ABI size and alignment from ModalLayout.,92524
5531,rule.24.ABI-Dynamic,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers a dynamic class type to ABI size and alignment from DynLayout.,92540
5532,rule.24.ABI-StringBytes,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Lowers view and managed string and bytes types to ABI size and alignment from sizeof and alignof.,92556
5533,def.24.ABIParameterReturnPassingHelpers,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage","Defines pass kinds, by-value thresholds, by-value admissibility, and ABI parameter/return/call judgement families.",92574
5534,requirement.24.ForeignVisibleABIUsesForeignJudgements,semantic-requirement,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage",Requires foreign-visible ABI boundaries without source parameter-mode information to use ForeignABIParam and ForeignABICall.,92595
5535,rule.24.ABI-Param-ByRef-Alias,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Classifies an alias-mode ABI parameter as by-reference.,92608
5536,rule.24.ABI-Param-ByRef-Move,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Classifies a move-mode ABI parameter as by-reference because source move transfers responsibility through a reference.,92624
5537,rule.24.ABI-Ret-ByValue,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Classifies a return type as by-value when it is zero-sized or satisfies ByValOk.,92640
5538,rule.24.ABI-Ret-ByRef,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage",Classifies a non-zero return type as sret when ByValOk does not hold.,92656
5539,rule.24.ABI-Call,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.backend, oracle.reference-model, oracle.coverage","Classifies a source ABI call from parameter modes/types and return type, including whether sret is used.",92672
5540,rule.24.ABI-ForeignParam-ByValue,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage",Classifies a foreign-visible parameter as by-value when it is zero-sized or satisfies ByValOk.,92688
5541,rule.24.ABI-ForeignParam-ByRef,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage",Classifies a non-zero foreign-visible parameter as by-reference when ByValOk does not hold.,92704
5542,rule.24.ABI-ForeignCall,formal-rule,lowering,required,spec.lowering,"compiler.lowering, compiler.abi, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage","Classifies a foreign-visible ABI call from parameter types and return type, including whether sret is used.",92720
5543,def.24.PanicRecordAndPanicOut,formal-definition,lowering,required,spec.lowering,"compiler.lowering, compiler.backend, runtime.evaluator, oracle.reference-model, oracle.coverage","Defines panic record fields/layout, panic out type/name, the predicate for requiring a panic out parameter, and panic out parameter insertion.",92736
5544,def.24.MangleJudgementAndConstructors,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines the Mangle judgement family and generated symbol constructors.,92765
5545,def.24.PathSymbolHelpers,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Defines string join, path signatures, and path symbols.",92781
5546,def.24.ItemPath,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Defines symbol item paths for procedures, extern procedures, methods, modal members, statics, vtables, and default implementations.",92798
5547,def.24.PathOfTypeAndClassPath,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Defines type-state names, paths of supported types, unsupported type path bottom, and class path lookup.",92820
5548,def.24.LiteralSymbolHashing,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Defines FNV-1a 64-bit hashing, hexadecimal formatting, literal IDs, and literal data symbols.",92841
5549,def.24.ScopedRawAndHostBodySymbols,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Defines scoped symbols, raw symbols, and hosted export body symbols.",92860
5550,def.24.AttributeSymbolHelpers,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.attributes, compiler.backend, oracle.reference-model, oracle.coverage","Defines attribute-list access, mangle/export/host_export attribute extraction, and mangle argument classification.",92875
5551,def.24.ExternAbiSymbolHelpers,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage","Defines string literal text decoding, extern ABI name/defaulting/explicitness, extern ABI lookup, and extern raw-name classification.",92895
5552,def.24.LinkName,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage","Defines link-name selection from mangle attributes, extern raw-name status, export attributes, and scoped symbols.",92914
5553,def.24.HostThunkLinkNameAndItemName,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage","Defines hosted thunk link names and item-name extraction for procedures, extern procedures, and simple static declarations.",92932
5554,rule.24.Mangle-HostExport-Proc,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage",Mangles a non-main hosted export procedure to its hosted body symbol.,92949
5555,rule.24.Mangle-Proc,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles a non-main non-host-export procedure to its selected link name.,92965
5556,rule.24.Mangle-ExternProc,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage",Mangles an extern procedure to its selected link name.,92981
5557,rule.24.Mangle-Main,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles main procedures with a valid main signature to their selected link name.,92997
5558,rule.24.Mangle-Record-Method,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles a record method to its scoped symbol.,93013
5559,rule.24.Mangle-Class-Method,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles a class method to its scoped symbol.,93029
5560,rule.24.Mangle-State-Method,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles a modal state method to its scoped symbol.,93045
5561,rule.24.Mangle-Transition,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles a modal transition to its scoped symbol.,93061
5562,rule.24.Mangle-Static,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles a simple static declaration with a static name to its scoped symbol.,93077
5563,rule.24.Mangle-StaticBinding,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles a static binding to its scoped symbol.,93093
5564,rule.24.Mangle-VTable,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles a generated vtable declaration to its scoped symbol.,93109
5565,rule.24.Mangle-Literal,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles literal data to the runtime literal symbol path derived from its literal ID.,93125
5566,rule.24.Mangle-DefaultImpl,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles a generated default implementation to its scoped symbol.,93141
5567,req.24.ClosureIndexUniqueness,semantic-requirement,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Requires each closure to receive a unique index within its enclosing scope.,93157
5568,def.24.EnclosingSym,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines the symbol of a closure's enclosing scope through the mangle judgment.,93170
5569,rule.24.Mangle-Closure,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles a closure expression to a symbol scoped by its enclosing symbol and closure index.,93183
5570,rule.24.Mangle-ClosureEnv,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Mangles a closure environment to the environment symbol under the closure symbol.,93199
5571,def.24.ClosureCodeSym,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines a closure code symbol as the result of mangling the closure.,93215
5572,def.24.LinkageDefinitions,formal-definition,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Defines linkage kinds and the linkage judgment family for generated symbols.,93230
5573,rule.24.Linkage-UserItem,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Assigns external linkage to public or internal user procedures, statics, and methods.",93244
5574,rule.24.Linkage-ExternProc,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.ffi, compiler.backend, oracle.reference-model, oracle.coverage",Assigns external linkage to extern procedure symbols.,93260
5575,rule.24.Linkage-UserItem-Internal,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage","Assigns internal linkage to private user procedures, statics, and methods.",93276
5576,rule.24.Linkage-StaticBinding,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns external linkage to static binding symbols from public or internal static declarations.,93292
5577,rule.24.Linkage-StaticBinding-Internal,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to static binding symbols from private static declarations.,93308
5578,rule.24.Linkage-ClassMethod,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns external linkage to public or internal class methods with bodies.,93324
5579,rule.24.Linkage-ClassMethod-Internal,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to private class methods with bodies.,93340
5580,rule.24.Linkage-StateMethod,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns external linkage to public or internal modal state methods.,93356
5581,rule.24.Linkage-StateMethod-Internal,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to private modal state methods.,93372
5582,rule.24.Linkage-Transition,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns external linkage to public or internal modal transitions.,93388
5583,rule.24.Linkage-Transition-Internal,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to private modal transitions.,93404
5584,rule.24.Linkage-InitFn,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to generated module initialization functions.,93420
5585,rule.24.Linkage-DeinitFn,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to generated module deinitialization functions.,93436
5586,rule.24.Linkage-VTable,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to generated vtable symbols.,93452
5587,rule.24.Linkage-LiteralData,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to generated literal data symbols.,93468
5588,rule.24.Linkage-DropGlue,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns internal linkage to generated drop glue symbols.,93484
5589,rule.24.Linkage-DefaultImpl,formal-rule,lowering,required,spec.symbols,"compiler.lowering, compiler.backend, oracle.reference-model, oracle.coverage",Assigns external linkage to default implementations for public or internal methods.,93500
