index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
4711,rule.20.Cancel-New,formal-rule,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage",Creates a fresh root active cancel token.,78217
4712,rule.20.Cancel-Child,formal-rule,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage",Creates a fresh active child cancel token with the given token as parent.,78233
4713,rule.20.Cancel-IsCancelled,formal-rule,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage",Evaluates is_cancelled by comparing the token status to Cancelled.,78249
4714,rule.20.Cancel-DoCancel,formal-rule,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage",Cancels a token and every descendant token.,78265
4715,rule.20.Cancel-WaitCancelled-Completed,formal-rule,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage",Evaluates wait_cancelled on a cancelled token to a completed Async carrying unit.,78281
4716,rule.20.Cancel-WaitCancelled-Suspended,formal-rule,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage",Evaluates wait_cancelled on an active token to a suspended Async carrying unit output.,78297
4717,requirement.20.CooperativeCancellationBehavior,semantic-requirement,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage","Defines cooperative cancellation behavior for work that checks, ignores, is queued but not started, or is mid-execution.",78313
4718,def.20.CancelIR,formal-definition,lowering,required,spec.structured-parallelism,"compiler.lowering, oracle.reference-model, oracle.coverage",Defines cancellation IR operations.,78335
4719,rule.20.Lower-Cancel-New,formal-rule,lowering,required,spec.structured-parallelism,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers CancelToken::new calls to cancellation creation IR and a cancel token value.,78348
4720,rule.20.Lower-Cancel-Request,formal-rule,lowering,required,spec.structured-parallelism,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers cancel method calls to cancellation request IR and unit value.,78363
4721,rule.20.Lower-Cancel-Wait,formal-rule,lowering,required,spec.structured-parallelism,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers wait_cancelled method calls to cancellation wait IR and async value.,78378
4722,requirement.20.CancellationCheckpointLowering,semantic-requirement,lowering,required,spec.structured-parallelism,"compiler.lowering, compiler.parallelism, oracle.reference-model, oracle.coverage",Requires explicit cancellation checkpoints to be the built-in is_cancelled and wait_cancelled surfaces.,78393
4723,requirement.20.SpawnDispatchCancellationLowering,semantic-requirement,lowering,required,spec.structured-parallelism,"compiler.lowering, compiler.parallelism, oracle.reference-model, oracle.coverage","Requires spawn and dispatch lowering to use CancelCheckIR, CancelWaitIR, and CancelSuppressIR for cancellation behavior.",78406
4724,diagnostics.20.Cancellation,diagnostic-requirement,diagnostics,required,spec.structured-parallelism,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",States that cancellation introduces no additional named diagnostics.,78421
4725,requirement.20.PanicHandlingNoAdditionalSyntax,semantic-requirement,parsing,required,spec.structured-parallelism,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires parallel panic handling to introduce no additional surface syntax.,78438
4726,requirement.20.PanicHandlingNoAdditionalParsingRules,semantic-requirement,parsing,required,spec.structured-parallelism,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires parallel panic handling to introduce no additional parsing rules.,78453
4727,ast.20.ParallelPanicPropagationInputs,formal-definition,ast,required,spec.structured-parallelism,"compiler.ast, runtime.evaluator, oracle.reference-model, oracle.coverage",Defines parallel panic propagation inputs from spawn handle settlement and dispatch run panic results.,78468
4728,requirement.20.PanicHandlingNoAdditionalStaticTypingRules,semantic-requirement,semantic-analysis,required,spec.structured-parallelism,"compiler.typecheck, oracle.reference-model, oracle.coverage",Requires parallel panic handling to introduce no additional static typing rules.,78483
4729,requirement.20.ParallelWorkItemPanicSemantics,semantic-requirement,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage","Defines panic capture, continued work or cancellation request, and block-boundary propagation for work item panics.",78498
4730,rule.20.EvalSigma-Parallel-Spawn-Panic,formal-rule,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage",Propagates panic from a parallel block after awaiting spawned work when a spawned handle failed.,78515
4731,requirement.20.ParallelPanicCancellationRequest,semantic-requirement,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage",Requires attached cancel tokens to be cancelled exactly once on first captured panic and forbids panic-only cancellation without a token.,78531
4732,def.20.FirstCompletedFailure,formal-definition,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage",Defines first completed failure as the failed handle with least CompletionSeq.,78544
4733,rule.20.Lower-Parallel-Join-Panic,formal-rule,lowering,required,spec.structured-parallelism,"compiler.lowering, oracle.reference-model, oracle.coverage","Requires ParallelJoin lowering to wait for started work, request cancellation once on first observed failure when a token is attached, and re-emit the least-CompletionSeq panic.",78559
4734,diagnostics.20.PanicHandling,diagnostic-requirement,diagnostics,required,spec.structured-parallelism,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",States that parallel panic propagation introduces no additional named diagnostics.,78576
4735,requirement.20.DeterminismNestingNoAdditionalSyntax,semantic-requirement,parsing,required,spec.structured-parallelism,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires determinism and nesting to introduce no additional surface syntax.,78593
4736,requirement.20.DeterminismNestingNoAdditionalParsingRules,semantic-requirement,parsing,required,spec.structured-parallelism,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires determinism and nesting to introduce no additional parsing rules.,78608
4737,ast.20.DeterminismNestingForms,formal-definition,ast,required,spec.structured-parallelism,"compiler.ast, oracle.ast-fixtures, oracle.coverage","States that determinism and nesting introduce no feature-local AST nodes beyond parallel, spawn, and dispatch expressions.",78623
4738,requirement.20.DispatchDeterminismConditions,semantic-requirement,semantic-analysis,required,spec.structured-parallelism,"compiler.typecheck, compiler.parallelism, oracle.reference-model, oracle.coverage",Defines static conditions for deterministic dispatch.,78638
4739,requirement.20.OrderedDispatchSequentialSideEffects,semantic-requirement,semantic-analysis,required,spec.structured-parallelism,"compiler.typecheck, compiler.parallelism, oracle.reference-model, oracle.coverage",Requires ordered dispatch to force sequential side-effect ordering.,78655
4740,requirement.20.NoNestedGpuParallel,diagnostic-requirement,diagnostics,required,spec.structured-parallelism,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Requires GPU parallel blocks not to be nested inside other GPU parallel blocks.,78668
4741,requirement.20.NestedParallelRuntimeSemantics,semantic-requirement,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage","Defines runtime nesting rules for inner CPU parallel blocks, heterogeneous CPU/GPU nesting, independent capture rules, and allocation from heap or region within work items.",78683
4742,def.20.ParallelDeterministicOrdering,formal-definition,runtime,required,spec.structured-parallelism,"runtime.evaluator, compiler.parallelism, oracle.reference-model, oracle.coverage","Defines task identifiers, completion sequence identifiers, CPU queue order, dispatch group order, inline execution, abstract GPU work-item order, and ordered dispatch side-effect commit order.",78704
4743,rule.20.Lower-Deterministic-Dispatch,formal-rule,lowering,required,spec.structured-parallelism,"compiler.lowering, oracle.reference-model, oracle.coverage",Requires ordered dispatch lowering to emit buffer and commit IR around group bodies and commit buffered side effects in ascending iteration order.,78730
4744,rule.20.Lower-Nested-Parallel,formal-rule,lowering,required,spec.structured-parallelism,"compiler.lowering, oracle.reference-model, oracle.coverage",Requires nested CPU parallel lowering to reuse the enclosing pool handle and nested GPU-in-GPU lowering to emit no IR because it is ill-formed.,78746
4745,diagnostics.20.DeterminismAndNesting,diagnostic-table,diagnostics,required,spec.structured-parallelism,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Defines diagnostics for nested GPU parallel blocks.,78762
4746,requirement.20.StructuredParallelismRuntimePanicOwnership,diagnostic-requirement,diagnostics,required,spec.structured-parallelism,"runtime.evaluator, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Assigns ownership of the reduced-dispatch empty-iteration-space runtime panic to the structured parallelism diagnostics supplement.,78779
4747,diagnostics.20.StructuredParallelismSupplement,diagnostic-table,diagnostics,required,spec.structured-parallelism,"runtime.evaluator, compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Defines the runtime panic for reduced dispatch over an empty iteration space.,78792
4748,requirement.21.AsyncTypeNoAdditionalConcreteGrammar,semantic-requirement,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires async types to use ordinary type-application and modal-state type syntax without additional concrete type grammar.,78813
4749,requirement.21.ReservedAsyncTypeConstructors,semantic-requirement,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.ast, oracle.reference-model, oracle.coverage",Reserves the built-in async type constructors and aliases.,78826
4750,requirement.21.AsyncParameterDefaults,semantic-requirement,semantic-analysis,required,spec.async,"compiler.typecheck, oracle.reference-model, oracle.coverage",Requires async parameter defaults to be applied by AsyncSig.,78846
4751,requirement.21.ReservedAsyncStates,semantic-requirement,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.ast, oracle.reference-model, oracle.coverage",Reserves built-in Async modal states and requires them to use ordinary modal-state type syntax.,78859
4752,parse.21.AsyncTypes,semantic-requirement,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires async type constructors and aliases to use ordinary path/type-application parsing and async states to use ordinary modal-state type parsing.,78878
4753,parse.21.UnappliedAsyncPath,semantic-requirement,parsing,permitted,spec.async,"compiler.parser, compiler.typecheck, oracle.parser-fixtures, oracle.coverage",Permits the general parser to parse unapplied Async as a path while requiring rejection as a static-semantic rule.,78893
4754,ast.21.AsyncModalDeclaration,formal-definition,ast,required,spec.async,"compiler.ast, compiler.typecheck, oracle.reference-model, oracle.coverage","Defines the built-in Async modal declaration, states, parameters, state payloads, members, and modal declaration form.",78908
4755,ast.21.AsyncAliases,formal-definition,ast,required,spec.async,"compiler.ast, compiler.typecheck, oracle.reference-model, oracle.coverage","Defines the built-in async aliases Sequence, Future, Stream, Pipe, and Exchange.",78979
4756,ast.21.AsyncCombinatorMembers,formal-definition,ast,required,spec.async,"compiler.ast, compiler.typecheck, oracle.reference-model, oracle.coverage",Defines built-in async combinator names and their general modal member predicate.,79000
4757,def.21.AsyncSigAndBodyReturnType,formal-definition,semantic-analysis,required,spec.async,"compiler.typecheck, oracle.reference-model, oracle.coverage","Defines async alias normalization, async signature extraction with defaults, and async body return type projection.",79020
4758,rule.21.Sub-Async,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, oracle.reference-model, oracle.coverage","Defines Async subtyping covariance in Out, Result, and E and contravariance in In.",79053
4759,rule.21.WF-Async,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, oracle.reference-model, oracle.coverage",Defines well-formed Async type applications after applying default arguments and validating every argument.,79074
4760,rule.21.WF-Async-ArgCount-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Emits an Async well-formedness diagnostic when default argument application fails.,79092
4761,rule.21.WF-Async-Arg-WF-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Emits an Async well-formedness diagnostic when any defaulted async type argument is not well formed.,79110
4762,rule.21.WF-Async-Path-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Emits an Async well-formedness diagnostic for unapplied Async type paths.,79128
4763,requirement.21.AsyncFailedUninhabitedForNeverError,semantic-requirement,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.lowering, oracle.reference-model, oracle.coverage",Requires Async@Failed values to be uninhabited when the async error type is never.,79146
4764,requirement.21.AsyncTypeDynamicSemanticsReference,semantic-requirement,runtime,required,spec.async,"runtime.evaluator, oracle.reference-model, oracle.coverage","States that the async type section introduces no independent evaluation relation and delegates Async construction, suspension, resumption, and settlement to later async sections.",79161
4765,def.21.AsyncTypeLoweringForms,formal-definition,lowering,required,spec.async,"compiler.lowering, oracle.reference-model, oracle.coverage","Defines async type lowering judgment, lowered state sets, and resume result types.",79178
4766,requirement.21.AsyncNeverErrorLowering,semantic-requirement,lowering,required,spec.async,"compiler.lowering, oracle.reference-model, oracle.coverage",Requires lowering to omit concrete Async failed-state layout and resume-result tag space when the error type is never.,79209
4767,rule.21.Lower-Async-Type,formal-rule,lowering,required,spec.async,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers async types to async state tag IR and async resume signature IR.,79222
4768,rule.21.Lower-Async-Alias,formal-rule,lowering,required,spec.async,"compiler.lowering, oracle.reference-model, oracle.coverage",Lowers built-in async aliases through their normalized Async body.,79242
4769,diagnostics.21.AsyncType,diagnostic-table,diagnostics,required,spec.async,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage",Defines diagnostics for malformed Async type parameters.,79262
4770,grammar.21.SuspensionForms,grammar,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Defines wait, yield, and yield from expression grammar.",79281
4771,parse.21.SuspensionFormsPrimaryExpressions,semantic-requirement,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Requires wait, yield, and yield from to parse as primary expressions.",79300
4772,rule.21.Parse-Wait-Expr,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Parses wait primary expressions from the wait identifier followed by an expression.,79315
4773,rule.21.Parse-Yield-From-Expr,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Parses yield from primary expressions, including optional release.",79335
4774,rule.21.Parse-Yield-Expr,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Parses yield primary expressions, including optional release and excluding yield from.",79358
4775,ast.21.SuspensionForms,formal-definition,ast,required,spec.async,"compiler.ast, oracle.ast-fixtures, oracle.coverage","Defines yield release option and AST expression forms for wait, yield, and yield from.",79381
4776,ast.21.SuspensionFormResolution,formal-definition,ast,required,spec.async,"compiler.ast, compiler.name-resolution, oracle.ast-fixtures, oracle.coverage","Requires name resolution to preserve wait, yield, and yield from expression forms.",79401
4777,ast.21.SuspensionFormEvaluationOrder,formal-definition,ast,required,spec.async,"compiler.ast, compiler.lowering, oracle.reference-model, oracle.coverage","Defines left-to-right child evaluation order for wait, yield, and yield from expressions.",79420
4778,rule.21.T-Wait,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types wait over Spawned handles as the spawned result type.,79443
4779,rule.21.T-Wait-Future,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types wait over Tracked handles as the union of tracked success and error types.,79461
4780,rule.21.Wait-Handle-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Emits a wait-handle diagnostic when the operand is not Spawned or Tracked.,79479
4781,rule.21.T-Yield,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types yield in async-returning procedures as the async input type when the yielded expression is a subtype of Out.,79499
4782,rule.21.Yield-NotAsync-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Emits a yield diagnostic when yield appears outside an async-returning procedure.,79517
4783,rule.21.Yield-Out-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Emits a yield diagnostic when the yielded expression type does not match the async Out parameter.,79535
4784,rule.21.T-Yield-From,formal-rule,semantic-analysis,required,spec.async,"compiler.typecheck, oracle.reference-model, oracle.coverage",Types yield from when the source async has matching Out and In parameters and compatible error type.,79555
4785,rule.21.YieldFrom-NotAsync-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Emits a yield from diagnostic when yield from appears outside an async-returning procedure.,79573
4786,rule.21.YieldFrom-Out-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Emits a yield from diagnostic when the source is not async or has incompatible Out parameter.,79591
4787,rule.21.YieldFrom-In-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Emits a yield from diagnostic when the source async has incompatible In parameter.,79610
4788,rule.21.YieldFrom-ErrType-Err,formal-rule,diagnostics,required,spec.async,"compiler.diagnostics, compiler.typecheck, oracle.expected-diagnostics, oracle.coverage",Emits a yield from diagnostic when the source async error type is not compatible with the enclosing async error type.,79628
4789,requirement.21.SuspensionKeyRestrictionsReference,semantic-requirement,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.key-system, oracle.reference-model, oracle.coverage","Requires key restrictions for wait, yield, and yield from to be governed by async-key integration.",79646
4790,requirement.21.WaitRuntimeSemantics,semantic-requirement,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage","Defines wait evaluation over Spawned and Tracked handles, including ready retrieval, blocking pending handles, and Spawned panic handling through parallel panic propagation.",79661
4791,def.21.WaitRuntimeHelpers,formal-definition,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Defines spawn and tracked handle states and blocking until handles settle.,79683
4792,rule.21.EvalSigma-Wait-Spawned-Ready,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Evaluates wait on a ready Spawned handle to its ready value.,79707
4793,rule.21.EvalSigma-Wait-Spawned-Pending,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Evaluates wait on a pending Spawned handle by blocking until it settles ready and returning the value.,79725
4794,requirement.21.FailedSpawnedWaitHandledByParallelPanic,semantic-requirement,runtime,required,spec.async,"runtime.evaluator, compiler.async, compiler.parallelism, oracle.reference-model, oracle.coverage",Requires failed Spawned settlement not to be independently observed by wait and instead be consumed by parallel panic propagation.,79744
4795,rule.21.EvalSigma-Wait-Tracked-Ready,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Evaluates wait on a ready Tracked handle to its ready value.,79757
4796,rule.21.EvalSigma-Wait-Tracked-Pending,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Evaluates wait on a pending Tracked handle by blocking until it settles ready and returning the value.,79775
4797,rule.21.EvalSigma-Wait-Ctrl,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Propagates control produced while evaluating a wait handle expression.,79794
4798,requirement.21.YieldRuntimeSemantics,semantic-requirement,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage","Defines yield suspension, optional key release, suspended state construction, key reacquisition, resume input binding, and continuation.",79812
4799,def.21.ResumptionHelpers,formal-definition,runtime,required,spec.async,"runtime.evaluator, compiler.async, compiler.key-system, oracle.reference-model, oracle.coverage","Defines resumption points, held-key release/reacquisition, resumption-point restoration, and key context projection.",79832
4800,rule.21.EvalSigma-Yield,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Evaluates non-release yield with no held keys to a suspended async state.,79867
4801,rule.21.EvalSigma-Yield-Release,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, compiler.key-system, oracle.reference-model, oracle.coverage","Evaluates release yield by releasing held keys, recording them, and suspending.",79886
4802,rule.21.EvalSigma-Yield-Resume,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, compiler.key-system, oracle.reference-model, oracle.coverage","Resumes a suspended yield by restoring the resumption point, reacquiring recorded keys when present, and producing the resume input value.",79905
4803,requirement.21.YieldFromRuntimeSemantics,semantic-requirement,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage","Defines yield from delegation over suspended, completed, and failed inner async states.",79924
4804,rule.21.EvalSigma-YieldFrom-Suspended,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Evaluates yield from of a suspended source by yielding its output through the outer async and recording the inner async.,79944
4805,rule.21.EvalSigma-YieldFrom-Completed,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Evaluates yield from of a completed source to the completed value.,79964
4806,rule.21.EvalSigma-YieldFrom-Failed,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Evaluates yield from of a failed source by propagating the async error.,79982
4807,rule.21.EvalSigma-YieldFrom-Resume,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Resumes an outer yield from by resuming the recorded inner async and continuing yield from evaluation.,80000
4808,def.21.EvalYieldFromContinueSignature,formal-definition,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Defines the EvalYieldFromContinue relation signature.,80019
4809,rule.21.EvalYieldFromContinue-Suspended,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Continues yield from when the resumed inner async is suspended by yielding its output and recording it again.,80034
4810,rule.21.EvalYieldFromContinue-Completed,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Continues yield from when the resumed inner async is completed by returning its value.,80054
4811,rule.21.EvalYieldFromContinue-Failed,formal-rule,runtime,required,spec.async,"runtime.evaluator, compiler.async, oracle.reference-model, oracle.coverage",Continues yield from when the resumed inner async failed by propagating its error.,80072
4812,def.21.SuspensionLoweringForms,formal-definition,lowering,required,spec.async,"compiler.lowering, oracle.reference-model, oracle.coverage","Defines suspension IR operations and helper relations for current async frame, generation points, resume labels, wait results, and resume inputs.",80092
4813,rule.21.Lower-Wait-Spawned,formal-rule,lowering,required,spec.async,"compiler.lowering, oracle.reference-model, oracle.coverage","Lowers wait over Spawned handles to handle lowering, WaitIR, and wait result value.",80113
4814,rule.21.Lower-Wait-Tracked,formal-rule,lowering,required,spec.async,"compiler.lowering, oracle.reference-model, oracle.coverage","Lowers wait over Tracked handles to handle lowering, WaitIR, and wait result value.",80131
4815,rule.21.Lower-Yield,formal-rule,lowering,required,spec.async,"compiler.lowering, oracle.reference-model, oracle.coverage","Lowers non-release yield to expression IR, YieldIR, and resume input.",80149
4816,rule.21.Lower-Yield-Release,formal-rule,lowering,required,spec.async,"compiler.lowering, compiler.key-system, oracle.reference-model, oracle.coverage","Lowers release yield to expression IR, held-key snapshot, held-key release, YieldIR, and resume input.",80167
4817,requirement.21.YieldReleaseReacquireLowering,semantic-requirement,lowering,required,spec.async,"compiler.lowering, compiler.key-system, oracle.reference-model, oracle.coverage",Requires release-yield resumption targets to reacquire held keys in canonical key order before the suspended continuation.,80185
4818,rule.21.Lower-YieldFrom,formal-rule,lowering,required,spec.async,"compiler.lowering, oracle.reference-model, oracle.coverage","Lowers yield from to source lowering, YieldFromEnterIR, and YieldFromResumeIR.",80198
4819,requirement.21.YieldFromEnterLoweringLoop,semantic-requirement,lowering,required,spec.async,"compiler.lowering, oracle.reference-model, oracle.coverage","Requires YieldFromEnterIR to lower delegation as a loop over suspended, completed, and failed inner async states.",80216
4820,diagnostics.21.SuspensionForms,diagnostic-table,diagnostics,required,spec.async,"compiler.diagnostics, oracle.expected-diagnostics, oracle.coverage","Defines diagnostics for wait operands, yield placement and output type, and yield from placement and compatibility.",80234
4821,requirement.21.AsyncIterationSyntax,semantic-requirement,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Requires async iteration to use ordinary loop syntax and manual stepping to use modal-state inspection and method-call syntax.,80259
4822,grammar.21.CompositionForms,grammar,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Defines sync, race, race arm, race handler, and all expression grammar.",80274
4823,requirement.21.AsyncMethodCallSurfaces,semantic-requirement,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage",Defines source method-call surfaces for until and async combinators.,80293
4824,requirement.21.UntilMethodCallSurface,semantic-requirement,semantic-analysis,required,spec.async,"compiler.typecheck, compiler.async, oracle.reference-model, oracle.coverage",Requires until to be a source-specified method-call surface on shared values with type and runtime behavior defined by composition semantics.,80313
4825,parse.21.CompositionPrimaryExpressions,semantic-requirement,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Requires sync, race, and all to parse as primary expressions.",80328
4826,rule.21.Parse-Sync-Expr,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Parses sync primary expressions from the sync keyword followed by an expression.,80343
4827,rule.21.Parse-Race-Expr,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Parses race primary expressions from a braced race arm list.,80363
4828,rule.21.Parse-RaceArms-Cons,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Parses a non-empty race arm list by parsing the first arm and tail.,80383
4829,rule.21.Parse-RaceArm,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Parses a race arm from operand expression, arrow, pattern delimiters, pattern, and handler.",80401
4830,rule.21.Parse-RaceArmsTail-End,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Ends race arm tail parsing when no comma is present.,80421
4831,rule.21.Parse-RaceArmsTail-TrailingComma,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Allows a trailing comma before the closing race brace.,80439
4832,rule.21.Parse-RaceArmsTail-Comma,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Parses a comma-separated race arm tail.,80457
4833,rule.21.Parse-RaceHandler-Yield,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Parses yield race handlers.,80475
4834,rule.21.Parse-RaceHandler-Return,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Parses return race handlers as expressions.,80493
4835,rule.21.Parse-All-Expr,formal-rule,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage",Parses all primary expressions from a braced expression list.,80513
4836,parse.21.CompositionOrdinarySurfaces,semantic-requirement,parsing,required,spec.async,"compiler.parser, oracle.parser-fixtures, oracle.coverage","Requires async iteration, manual stepping, until, and async combinators to use ordinary parsing for loops, modal-state operations, and method calls.",80531
4837,ast.21.CompositionForms,formal-definition,ast,required,spec.async,"compiler.ast, oracle.ast-fixtures, oracle.coverage","Defines race handler, race arm, race arm list, sync expression, race expression, and all expression AST forms.",80546
4838,ast.21.AsyncIterationLoopForm,formal-definition,ast,required,spec.async,"compiler.ast, oracle.ast-fixtures, oracle.coverage",Defines async iteration as use of the existing loop iteration AST form.,80568
4839,ast.21.CompositionMethodCallForms,formal-definition,ast,required,spec.async,"compiler.ast, oracle.ast-fixtures, oracle.coverage","Requires manual stepping, until, and async combinators to use existing if-case, modal-state, and method-call AST forms with no dedicated nodes for until or combinators.",80585
4840,ast.21.CompositionResolution,formal-definition,ast,required,spec.async,"compiler.ast, compiler.name-resolution, oracle.ast-fixtures, oracle.coverage","Defines resolution judgments and preservation of sync, race, all, race arm, and race handler forms.",80600
